uuid,code,column,value_from,value_to,ruleset,message,severity
adc6a314-21da-4696-a437-5aa27b9b5554,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
c330050a-5ec4-44d0-9242-91d07fc48e2f,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
5585c7cc-1115-4ea6-9bce-8256ec7ce018,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
3233b7c1-8070-4030-a162-40e6d962488d,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
1c49569a-3831-4a3b-8f21-817c467e08cb,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
f8091736-ca7b-4513-b2c1-1271405723e7,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
c5d6bd54-6262-4d2f-afa7-8970c285ebce,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
358fd8e4-f657-40a4-a359-5ab91720733d,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
98eda5e6-785c-4caf-9d74-fd2e44a60109,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
e3df470b-b051-49f9-a826-4db3d6c85e8f,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
888b5c10-25e8-4014-a699-23d796233c1f,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
24efb009-a167-493e-af96-c1f03bd7064a,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
2a5a941f-f3dd-4d0f-91d1-7a8345d15655,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
fda272fc-fede-4591-ab72-6339a18e1d82,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
6f9c76e6-f716-4cc4-b7ad-65cc73fb972a,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
5c281aba-4407-4a3b-8cc6-628242b840c5,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
c8259f66-e7f5-4bf0-a6fe-2470269217a1,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
f46b3b65-1557-467e-92c3-3202cc906fbe,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
519efe6e-a6b4-4836-be74-f7eb4d9b3817,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
5fa0e282-b260-4836-bcb4-cfc7b9e47924,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
669714ea-6648-4d6b-993e-ea1093d81e2e,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
45f73872-91b0-490c-b977-9397a68f19e6,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
32dc180f-9110-45b0-ac0a-e93dea974892,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
f3f4c126-1f78-4694-aa14-08e823c6cb79,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
28703904-b890-40ed-8bac-703f912bbda9,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
cd50c78e-99f3-4bd5-b214-ade6702427c7,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
774ac284-42ba-4bdc-ae2f-d6f618ec30e9,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
b3c40e38-f341-4008-a431-b801fb66e330,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
78522f8b-e047-41c1-9344-0b839db6f0d4,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
9163da4d-9b5d-4f5f-989f-7ab181809aba,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
1a6bd9cf-4854-4c3a-9a28-661adc94458f,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
aa027ed7-7295-48c1-9ec4-066bf1aeb350,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
0fb77196-f6bb-4865-9cb6-891c515c5755,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
c96b2bc3-c7a2-48f4-92a0-df25b0195f83,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
6dff1957-228d-40da-b4c7-13f0078b0caa,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
fb028b16-3f89-42aa-8635-3cd8962b4882,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
5867030d-ede0-48ea-8e27-b28d0b67589a,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
02d56f2d-7646-48de-a7cc-8993ce4a4ce1,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
6ab90791-20f1-448e-9f75-43448c8f68e1,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
564ec650-c19b-482c-8ba9-4b14f67e21e0,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
5df7b804-e11f-4473-a584-6aa711c17708,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
c578bb4d-b29c-4d04-b857-2d9daa91fc78,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
d6adaa45-85cc-4225-8015-70e90a0be04a,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
51aca605-aa2a-44a7-84a2-a87b43ea48b2,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
af2545f7-1108-4753-a4b2-e7a8d4f5be77,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
bd163834-8d1e-42a8-a61c-175a7fe3b410,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
b36b60cb-211e-45c7-a53a-cda1adce0b43,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
c2e1fa46-483e-44a3-93f5-269a7b15a0db,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
0beb2296-19b9-4062-9ae7-b286da71607f,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
2b4b21d9-fea0-49e4-8f06-c168c3a78e4a,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
d068fe52-a343-47fd-b0b0-8d4a35ba53f3,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
de3b9258-16df-44d7-bfce-d7bbfd68562c,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
133e9fb3-8180-41e9-bc12-96aee366c0bc,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
0cf245ef-f20f-4717-93ca-d5962ee41fdf,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
28658dbf-e370-4c24-aaf4-d469286e181f,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
01c81185-29ae-40ea-92f1-afa561b82795,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
9e21c71e-6aad-4b3a-97d1-dc0128d28fc8,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
39d028d1-897d-44f3-bba8-cfcc34966dc4,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
f2f9fe04-b244-423f-b531-2e364aa461ad,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
721f6186-3c85-44c5-afe2-5154185d8e98,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
980682c0-53f3-47dd-bd28-323f2e9fb55e,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
f158828c-6313-4270-86f2-a43a637f1468,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
38fb52d9-04ce-404e-aa53-6093054d0a45,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
91c8dd32-e1b4-4b83-96b3-59cb746ca032,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
18194ee9-6c55-4602-8d34-a376ba080eec,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
0aaad1e9-cea0-4fd9-8965-86636a13dd3e,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
4fd9efd1-807a-486a-a68b-43b79c4474d8,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
d6990a9d-4747-4f89-90a5-8615a72412c3,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
6fa43908-660a-4fc8-abfe-fd77d4166815,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
b83bea0b-f86f-4fdd-821d-c76cbfb11525,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
50dd13af-b9a2-4f88-90b7-de0255763e26,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
3d2662bc-dfa7-4d23-9566-01e72c222343,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
e89adaa4-51f6-48f4-bb10-8f063e467b67,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
055c6f0f-da05-4ab8-9982-282d8729fde5,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
eeb86cbc-d507-4f2a-b7b9-49a8d8d958b2,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
e781ce5e-a7a1-4010-8766-0275b44d3327,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
e99f522c-e9dc-419c-b684-4df93400c5f7,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
e4304a0e-cc4a-45f6-bc25-fcdd89dd31eb,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
0a148d96-8d7d-458f-9292-405b38b3d000,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
ce4cd917-1c98-4ec2-9a5e-d6dde57fc4a8,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
81e4b0ab-74f3-41c7-8fdf-b92fff54a429,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
8955cd54-53b9-4d8a-9ca2-b29cf450f3d6,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
0f5318f0-5a90-4eb3-a231-791d086b313b,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
54e07e76-8d4a-42c1-b7bd-2cd66b77d628,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
19fe357a-e54f-48e1-9775-a8f774b9f00a,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
56b3cf65-fe82-4907-9051-0c79821cf37a,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
1b0e6b7d-1cfc-4e3a-b85a-0e0f41951801,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
46feca08-5397-47bd-b984-976195358822,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
9f13d4a8-90ac-4449-b2b1-2b8d46d73ee9,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
1077963e-f5ed-4489-b588-93b254dc7185,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
a539d86e-cb2f-4860-8eea-d09cd6cc5142,APPLIED_REGEX_RULE,traeart,Prunus ceracifera 'Nigra',Prunus cerasifera 'Nigra',latin_regex,latin spelling fix,NA
25e93ff4-8eb5-4d6f-86eb-60bb65456a48,APPLIED_REGEX_RULE,traeart,Prunus mackii 'Amber Shade',Prunus maackii 'Amber Shade',latin_regex,latin spelling fix,NA
fc7ddfb0-1cf7-4fae-a1df-dab49c997f32,APPLIED_REGEX_RULE,traeart,Prunus mackii 'Amber Shade',Prunus maackii 'Amber Shade',latin_regex,latin spelling fix,NA
ee8b98a0-11a3-4b15-8be8-397f10970991,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
c0d25922-fb4b-4512-a0c8-bb0b4742936a,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
a41a5c98-b97a-4f76-b851-4db9eb031366,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
f013435a-230a-4cef-b8aa-e75d5cb797f9,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
6f2efc61-ac20-4b6b-9545-f068cb969ac6,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
2408a740-286d-46c8-afe4-9293ed130934,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
a6521c1b-d07a-4465-988f-a6538f288d2e,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. glauca,Pseudotsuga menziesii var. glauca,latin_regex,latin spelling fix,NA
3de85238-2dd3-40d1-b036-4976ea1432b8,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
57a452ab-418a-4ba9-8c88-5210bcf65a31,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. menziezii,Pseudotsuga menziesii var. menziezii,latin_regex,latin spelling fix,NA
468a3074-03f6-40cf-ad72-56929ebf6ee4,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
94211020-4918-415e-b14a-16033d57e919,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
da0ddaeb-37f8-4ecf-b074-6d8d6e35a68a,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
1fa2478c-def1-4ffb-8910-b43bfcbbc90c,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. glauca,Pseudotsuga menziesii var. glauca,latin_regex,latin spelling fix,NA
008d6777-277a-43a5-8bf1-a3205ec8c29a,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. glauca,Pseudotsuga menziesii var. glauca,latin_regex,latin spelling fix,NA
44f41525-ceb5-49ea-830d-3f7d2f03074a,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
fb5669e6-ed17-4d73-b738-0a845b12db09,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. glauca,Pseudotsuga menziesii var. glauca,latin_regex,latin spelling fix,NA
1545131b-7590-4445-a834-839264db615e,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
d5199a41-b0c6-4fc4-ba99-b881908f49df,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
6a289f53-883f-4a6f-9e75-a82c4eb78474,APPLIED_REGEX_RULE,traeart,Pseudotsuga menziezii var. caesia,Pseudotsuga menziesii var. caesia,latin_regex,latin spelling fix,NA
0eedd7b0-2ac7-4d9f-b2ac-409bf22a3bb9,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
5464f13f-c5b7-4914-8db3-deb94629ec8a,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
00814c18-2cb0-4e62-b3dd-5a5bb5619f4c,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
825859d1-f1dd-4fbd-8e3d-2391f41a6593,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
3a9ab4d8-3947-43e6-b80d-c4a8248d31b8,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
8bd65627-918d-4204-a2d0-ded558dc9c88,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
611f51f1-9b90-45db-99d6-728b632b0b04,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
511b64f7-faa6-4845-b548-b5c6cff1ca56,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
2b9108fe-2fc4-41a2-aafe-db7e82020a99,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
617fd12c-398f-4e3b-8c12-c08c6a9fa136,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
485d18d1-de21-4f0f-8885-4ec5ec946053,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
28d6efeb-5e6c-4513-8b05-26ef33c66592,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
ab2d2a39-7c72-45e7-abec-c950f8383cd3,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
e3dd83ce-d098-4778-8e31-bf163a3520d3,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
fe36e57f-0a2c-41d6-9134-cddcdd44a558,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
8e82446b-aae3-4e10-866a-74538a16f90d,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
65563856-fe86-462a-8f46-b7e66306a63a,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
50847382-291a-4f63-a757-71bf9c589d52,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
c6e7757f-00f4-450b-bd8e-83eb89fd20f1,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
2d990aa8-fe37-4c33-9453-60fc82afbaef,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
157b9c85-8022-4d75-abdf-4281da3fc3e5,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
fcfe5470-cbcf-46e9-a3d1-c49b2dfe2cfb,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
1c496413-269e-4143-aaea-f117e6188f53,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
2cfdb3e3-d069-44f4-a203-599b64c0321b,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
928527ee-73a6-495a-b79c-89787639972b,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
8c7476f5-0dbf-466c-a5d2-129994cf1ee1,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
8b99a085-4c9d-46a0-b0be-e55a578f22dd,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
0a3d8715-e0d2-4268-b27a-b8833f0e68d1,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
3b46a455-1773-4ece-8f7d-e7bc17f11299,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
05c08815-cdbb-4565-867e-fc87775a3e3b,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
00aa6e7c-4966-41e7-9804-e3aa6049478f,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
4112a598-0fc1-45e3-b3b6-d2fa3be6ef91,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
5564ad8b-d5ba-4309-9fab-46f8df2768f6,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
ffb8b1a9-2701-47c9-bd25-9010d9fd61f3,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
ebe62cdd-b397-480e-bdaa-7a158ce688dd,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
029da3b4-29ef-43f4-9cd1-67602b8304aa,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
63956810-bb37-4f58-9e3c-828b74bc5f39,APPLIED_REGEX_RULE,traeart,Sambuscus sp.,Sambucus sp.,latin_regex,latin spelling fix,NA
7eb3088e-89f1-4e60-a77f-a368d461c630,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
5976275c-6276-411d-bf12-d0a10bec31e7,APPLIED_REGEX_RULE,traeart,Sambuscus nigra,Sambucus nigra,latin_regex,latin spelling fix,NA
